ID,Total Rarity Score,Rarity,Background,Rarity,Back Accessory,Rarity,Body,Rarity,Clothes,Rarity,Mouth,Rarity,Eyes,Rarity,Wield,Rarity,Accessory,Rarity,Head,Rarity,Earring,Rarity
00750,370.5344334,26,Sunshine,31.9047619,Shoulder Angel,47.85714286,Purple,10.30769231,Black Suit,14.56521739,Sharp,9.178082192,Angry Red,11.3559322,Dragon Ball,37.22222222,3D Glasses No2,20.9375,Afro Samurai,167.5,Silver Hoop,19.70588235
00751,189.3001903,465,Cheap Red,29.13043478,None,1.942028986,Orange,8.701298701,Lab Coat No2,22.33333333,Snake,14.25531915,Assassin Gray,13.1372549,Red Wine,17.17948718,Gray Collar,16.34146341,Cowboy Hat,21.61290323,Present,44.66666667
00752,223.3880634,260,Sunshine,31.9047619,None,1.942028986,Green,14.56521739,Green Ninja Armor,74.44444444,Tongue Tied,14.88888889,Crazy Blue,9.305555556,White Wine,13.67346939,Red Scouter,37.22222222,Cowboy Hat,21.61290323,None,3.828571429
00753,242.6963831,178,Inverse Day,35.26315789,None,1.942028986,Brown,11.3559322,Goats Jersey,67,Screaming,10.15151515,Assassin Green,11.3559322,Flame,22.33333333,Red Scouter,37.22222222,Green Beanie,20.3030303,Snowman,25.76923077
00754,187.9683038,476,Hazy Eve,44.66666667,None,1.942028986,Teal,8.815789474,Joker Suit,27.91666667,Grin,8.58974359,Stoned,13.1372549,Katana,13.4,3D Glasses No2,20.9375,Royal Guard Hat,30.45454545,Safety Pin,18.10810811
00755,164.6162875,587,Score Line,30.45454545,None,1.942028986,Blue,9.436619718,Black ERGoat Shirt,14.25531915,Grin,8.58974359,Calm Purple,6.633663366,Spiked Bat,16.75,Nose Scar,12.18181818,Red Beanie,19.70588235,Present,44.66666667
00756,164.0926046,589,Mustard,31.9047619,Red Parrot,18.10810811,Teal,8.815789474,Holiday Suit,23.92857143,Missing Tooth,9.054054054,Calm Purple,6.633663366,Katana,13.4,Gold Chain Necklace,14.88888889,Horns,23.10344828,Ergo Chain,14.25531915
00757,161.5743086,603,Mustard,31.9047619,None,1.942028986,Pink,10,Black Suit,14.56521739,Sharp,9.178082192,Calm Purple,6.633663366,Trident,19.14285714,Red Collar,12.64150943,Green Beanie,20.3030303,Rainbow Disco Ball,35.26315789
00758,248.5454362,159,Cherry Blossom,95.71428571,Red Parrot,18.10810811,Green,14.56521739,Ronin White,33.5,Snake,14.25531915,Stoned,13.1372549,Katana,13.4,Blue Energy,18.10810811,Ram Horns,23.92857143,None,3.828571429
00759,268.4648594,116,Dark Pit,55.83333333,None,1.942028986,Brown,11.3559322,Drug Rug No2,95.71428571,Tongue Tied,14.88888889,Assassin Gray,13.1372549,Spiked Bat,16.75,Red Energy,17.63157895,Green Neon Horns,23.10344828,Safety Pin,18.10810811
00760,293.932046,80,Clover Field,31.9047619,Green Parrot,21.5,Teal,8.815789474,Yellow Ninja Armor,111.6666667,Missing Tooth,9.054054054,Crazy Yellow,10.15151515,Christmas Mug,15.95238095,Evil Face Tattoo,19.70588235,Xmas Lights,39.41176471,Snowman,25.76923077
00761,276.4032241,101,Good Morning,111.6666667,None,1.942028986,Teal,8.815789474,White ERGoat Shirt,19.70588235,Smirk,11.16666667,Shoujo,39.41176471,Spiked Bat,16.75,Pentagram,29.13043478,Red Beanie,19.70588235,Safety Pin,18.10810811
00762,225.5194901,248,Red Window,47.85714286,Bow and Arrows,39.41176471,Brown,11.3559322,Purple Hawaiian Shirt,41.875,Gritted Teeth,8.933333333,Stoned,13.1372549,Snowball,20.3030303,Green Energy,14.88888889,Ram Horns,23.92857143,None,3.828571429
00763,194.7868539,427,Peach Line,67,None,1.942028986,Purple,10.30769231,Lab Coat No1,20.9375,Screaming,10.15151515,Crazy Blue,9.305555556,Katana,13.4,Evil Face Tattoo,19.70588235,Ram Horns,23.92857143,Safety Pin,18.10810811
00764,259.2693663,127,Watermelon,31.9047619,Rainbow Demon Wings,95.71428571,Green,14.56521739,Black Suit,14.56521739,Missing Tooth,9.054054054,Crazy Blue,9.305555556,Red Wine,17.17948718,Blue Energy,18.10810811,Dark Cowboy Hat,23.10344828,Snowman,25.76923077
00765,214.4852182,313,Cloud Light,55.83333333,None,1.942028986,Green,14.56521739,Lab Coat No1,20.9375,Missing Tooth,9.054054054,Assassin Green,11.3559322,Cigarette,15.95238095,Red Scouter,37.22222222,Dark Horns,27.91666667,Silver Hoop,19.70588235
00766,230.0861971,233,Cloud Light,55.83333333,None,1.942028986,Blue,9.436619718,Tat Blasted,35.26315789,Grin,8.58974359,Crazy Yellow,10.15151515,Tie Dye Wine,14.25531915,Gray Collar,16.34146341,Super Blue,74.44444444,None,3.828571429
00767,326.2882477,45,Copper Battery,134,None,1.942028986,Yellow,10,Santa Sweater,74.44444444,Snake,14.25531915,Calm Teal,8.815789474,Tie Dye Wine,14.25531915,Gray Collar,16.34146341,Green Neon Horns,23.10344828,Snow Globe,29.13043478
00768,409.4585444,21,Cheap Red,29.13043478,Monkey Tail,30.45454545,Gray,8.58974359,Saiyan Armor,134,Gold Tooth,14.25531915,Super,41.875,Christmas Mug,15.95238095,Gold Metal,111.6666667,Red Beanie,19.70588235,None,3.828571429
00769,175.3557673,536,Clover Field,31.9047619,None,1.942028986,Orange,8.701298701,Joker Suit,27.91666667,Smirk,11.16666667,Assassin Green,11.3559322,Trident,19.14285714,Red Collar,12.64150943,Ronin Hat,24.81481481,Sapphire Stud,25.76923077
00770,218.0547354,297,Bloodshot,35.26315789,Blue Katana,30.45454545,Green,14.56521739,Ronin Black,16.34146341,Gritted Teeth,8.933333333,Calm Teal,8.815789474,Dragon Ball,37.22222222,3D Glasses No1,29.13043478,Pink Neon Horns,33.5,None,3.828571429
00771,170.8963028,553,Pinot Noir Film,31.9047619,Red Katana,25.76923077,Brown,11.3559322,Ripped Suit,15.58139535,Grin,8.58974359,Stoned,13.1372549,Tie Dye Wine,14.25531915,Gray Collar,16.34146341,Red Beanie,19.70588235,Ergo Chain,14.25531915
00772,212.0256082,325,Sacre Bleu,29.13043478,Rainbow Angel Wings,67,Orange,8.701298701,Joker Suit,27.91666667,Flopped,11.96428571,Assassin Green,11.3559322,Wolverine,12.40740741,Blue Energy,18.10810811,Cowboy Hat,21.61290323,None,3.828571429
00773,458.4470947,18,Deep Retro,167.5,Buster Sword,74.44444444,Pink,10,Ronin Black,16.34146341,Missing Tooth,9.054054054,Calm Purple,6.633663366,White Wine,13.67346939,Gold Metal,111.6666667,Blue Flame,26.8,Spikes,22.33333333
00774,259.0571025,129,Airline Scarf,74.44444444,Red Parrot,18.10810811,Orange,8.701298701,Holiday ERGoat Shirt,31.9047619,Gold Tooth,14.25531915,Angry Red,11.3559322,Coconut,20.9375,Nose Scar,12.18181818,War Helmet,31.9047619,Off White Tag,35.26315789
00775,199.5582317,393,Monochrome,27.91666667,Blue Parrot,37.22222222,Red,11.55172414,Lab Coat No2,22.33333333,Snake,14.25531915,Calm Purple,6.633663366,Red Wine,17.17948718,Blue Energy,18.10810811,Orange Afro,29.13043478,Diamond Stud,15.22727273
00776,173.6359804,545,Watermelon,31.9047619,None,1.942028986,Gray,8.58974359,Joker Suit,27.91666667,Tongue Tied,14.88888889,Calm Purple,6.633663366,Flame,22.33333333,Evil Face Tattoo,19.70588235,Headband,21.61290323,Safety Pin,18.10810811
00777,263.7827758,121,Water Hole,37.22222222,None,1.942028986,Brown,11.3559322,Goats Jersey,67,Gold Tooth,14.25531915,Assassin Green,11.3559322,Dragon Ball,37.22222222,Red Scouter,37.22222222,Dark Cowboy Hat,23.10344828,Pentagram,23.10344828
00778,281.7906861,93,Skinny Dip,22.33333333,None,1.942028986,Blue,9.436619718,Orange Hawaiian Shirt,74.44444444,Gritted Teeth,8.933333333,Crazy Yellow,10.15151515,Spirit Gun,22.33333333,Green Energy,14.88888889,Dark Santa Hat,95.71428571,Hanafudu No2,21.61290323
00779,301.6388672,71,Inverse Day,35.26315789,Devil Tail,37.22222222,Blue,9.436619718,Goku Gi,83.75,Screaming,10.15151515,Shoujo,39.41176471,Snowball,20.3030303,Mustache,27.91666667,Ram Horns,23.92857143,Ergo Chain,14.25531915
00780,323.6868809,46,Cherry Blossom,95.71428571,Battle Axe,55.83333333,Orange,8.701298701,Orange Hawaiian Shirt,74.44444444,Grin,8.58974359,Crazy Blue,9.305555556,Katana,13.4,Green Energy,14.88888889,Rambo,23.10344828,Silver Hoop,19.70588235
00781,175.1597077,537,Clover Field,31.9047619,None,1.942028986,Blue,9.436619718,Joker Suit,27.91666667,Smirk,11.16666667,Crazy Blue,9.305555556,Cigarette,15.95238095,Face Cuts,26.8,Purple Beanie,17.63157895,Pentagram,23.10344828
00782,270.8456853,109,Airport Night,134,None,1.942028986,Purple,10.30769231,Negan Jacket,41.875,Missing Tooth,9.054054054,Calm Teal,8.815789474,Katana,13.4,Evil Face Tattoo,19.70588235,Dark Horns,27.91666667,None,3.828571429
00783,194.8100807,426,Mustard,31.9047619,None,1.942028986,Pink,10,Black ERGoat Shirt,14.25531915,Screaming,10.15151515,Angry Purple,10.15151515,Coconut,20.9375,Silver Medal,60.90909091,Green Beanie,20.3030303,Ergo Chain,14.25531915
00784,282.8904287,90,Opening Scene,74.44444444,Red Katana,25.76923077,Gray,8.58974359,Tat Blasted,35.26315789,Smirk,11.16666667,Angry Red,11.3559322,Spirit Gun,22.33333333,Face Cuts,26.8,Flame,31.9047619,Rainbow Disco Ball,35.26315789
00785,808.5453707,13,Yellow Light,670,None,1.942028986,Gray,8.58974359,Tat Blasted,35.26315789,Gold Tooth,14.25531915,Crazy Yellow,10.15151515,Cigarette,15.95238095,Blue Energy,18.10810811,Dark Ronin Hat,30.45454545,None,3.828571429
00786,192.3150536,441,Sacre Bleu,29.13043478,Green Parrot,21.5,Green,14.56521739,White Suit,16.34146341,Tongue Tied,14.88888889,Angry Red,11.3559322,Spirit Gun,22.33333333,Mustache,27.91666667,Dark Ronin Hat,30.45454545,None,3.828571429
00787,251.4352442,150,Monochrome,27.91666667,Angel Wings,14.47826087,Gray,8.58974359,Baphomet,21.61290323,Grin,8.58974359,Ergo,111.6666667,Flame,22.33333333,Silver Chain Necklace,10.80645161,Headband,21.61290323,None,3.828571429
00788,250.2494601,151,Watermelon Stripe,37.22222222,Angel Wings,14.47826087,Yellow,10,Green Ninja Armor,74.44444444,Sharp,9.178082192,Angry Red,11.3559322,Coconut,20.9375,Mustache,27.91666667,Horns,23.10344828,Hanafudu No2,21.61290323
00789,309.4369136,61,Deep Retro,167.5,None,1.942028986,Teal,8.815789474,White ERGoat Shirt,19.70588235,Pierced Tongue,15.95238095,Angry Purple,10.15151515,Wolverine,12.40740741,Red Scouter,37.22222222,Purple Beanie,17.63157895,Safety Pin,18.10810811
00790,219.679747,289,Red Window,47.85714286,Battle Axe,55.83333333,Blue,9.436619718,Black ERGoat Shirt,14.25531915,Gritted Teeth,8.933333333,Calm Purple,6.633663366,Tie Dye Wine,14.25531915,Mustache,27.91666667,Green Beanie,20.3030303,Ergo Chain,14.25531915
00791,222.66541,266,Skinny Dip,22.33333333,None,1.942028986,Yellow,10,Ronin Black,16.34146341,Tongue Tied,14.88888889,Crazy Blue,9.305555556,Trident,19.14285714,Green Energy,14.88888889,Dark Santa Hat,95.71428571,Safety Pin,18.10810811
00792,155.9158008,629,Water Hole,37.22222222,None,1.942028986,Blue,9.436619718,Ronin Black,16.34146341,Grin,8.58974359,Assassin Gray,13.1372549,Tie Dye Wine,14.25531915,Nose Scar,12.18181818,Rambo,23.10344828,Silver Hoop,19.70588235
00793,186.1110575,484,Pinot Noir Film,31.9047619,Green Parrot,21.5,Blue,9.436619718,Ripped Suit,15.58139535,Missing Tooth,9.054054054,Shoujo,39.41176471,Christmas Mug,15.95238095,Red Collar,12.64150943,Blue Flame,26.8,None,3.828571429
00794,316.9248248,49,Skyism,35.26315789,Shoulder Angel,47.85714286,Pink,10,Orange Hawaiian Shirt,74.44444444,Gritted Teeth,8.933333333,Calm Purple,6.633663366,Snowball,20.3030303,3D Glasses No2,20.9375,Super Blue,74.44444444,Safety Pin,18.10810811
00795,191.5434129,447,Crime Scene,29.13043478,None,1.942028986,Blue,9.436619718,Santa,51.53846154,Grin,8.58974359,Crazy Blue,9.305555556,Tie Dye Wine,14.25531915,Reading Glasses,13.4,Ronin Hat,24.81481481,Snow Globe,29.13043478
00796,202.0343347,375,Lilac,33.5,None,1.942028986,Red,11.55172414,Lab Coat No2,22.33333333,Sharp,9.178082192,Calm Purple,6.633663366,Wolverine,12.40740741,Mustache,27.91666667,Flame,31.9047619,Present,44.66666667
00797,204.8700648,361,Sun Belt,37.22222222,Bag of Toys,39.41176471,Red,11.55172414,Holiday Suit,23.92857143,Missing Tooth,9.054054054,Calm Teal,8.815789474,Katana,13.4,Silver Chain Necklace,10.80645161,Pink Neon Horns,33.5,Gold Hoop,17.17948718
00798,255.0059165,139,Skinny Dip,22.33333333,Bow and Arrows,39.41176471,Pink,10,Bulls Jersey,51.53846154,Grin,8.58974359,Crazy Blue,9.305555556,Snowball,20.3030303,Pentagram,29.13043478,Afro,29.13043478,Off White Tag,35.26315789
00799,224.4530919,252,Sunshine,31.9047619,Red Katana,25.76923077,Teal,8.815789474,Black ERGoat Shirt,14.25531915,Tongue Tied,14.88888889,Crazy Blue,9.305555556,Snowball,20.3030303,3D Glasses No2,20.9375,Super Blue,74.44444444,None,3.828571429
00800,190.2508423,453,Seattle Proper,39.41176471,Demon Wings,51.53846154,Yellow,10,Ripped Suit,15.58139535,Smirk,11.16666667,Crazy Blue,9.305555556,White Wine,13.67346939,Red Collar,12.64150943,Rambo,23.10344828,None,3.828571429
00801,269.6979595,114,Bloodshot,35.26315789,Blue Katana,30.45454545,Brown,11.3559322,White Suit,16.34146341,Snake,14.25531915,Crazy Blue,9.305555556,Cigarette,15.95238095,Face Cuts,26.8,Halo,95.71428571,Ergo Chain,14.25531915
00802,221.8118735,276,Watermelon Stripe,37.22222222,Rainbow Angel Wings,67,Gray,8.58974359,White Suit,16.34146341,Grin,8.58974359,Calm Purple,6.633663366,White Wine,13.67346939,Green Energy,14.88888889,Horns,23.10344828,Sapphire Stud,25.76923077
00803,305.4991706,64,Dark Pit,55.83333333,None,1.942028986,Gray,8.58974359,Pink Suit,26.8,Missing Tooth,9.054054054,Heart,95.71428571,Candy Cane,51.53846154,Red Collar,12.64150943,Orange Afro,29.13043478,Ergo Chain,14.25531915
00804,239.5125063,196,Gum,60.90909091,None,1.942028986,Gray,8.58974359,White ERGoat Shirt,19.70588235,Sharp,9.178082192,Assassin Green,11.3559322,Katana,13.4,Gold Chain Necklace,14.88888889,Halo,95.71428571,None,3.828571429
00805,216.7323027,306,Crime Scene,29.13043478,Dark Angel Wings,67,Yellow,10,Baphomet,21.61290323,Gritted Teeth,8.933333333,Crazy Blue,9.305555556,Necronomicon,21.61290323,Silver Chain Necklace,10.80645161,Green Neon Horns,23.10344828,Diamond Stud,15.22727273
00806,167.566536,573,Rojo,30.45454545,None,1.942028986,Teal,8.815789474,Black Suit,14.56521739,Gritted Teeth,8.933333333,Crazy Yellow,10.15151515,Coconut,20.9375,Reading Glasses,13.4,Dark Cowboy Hat,23.10344828,Off White Tag,35.26315789
00807,241.7863006,186,Sacre Bleu,29.13043478,None,1.942028986,Teal,8.815789474,Celtics Jersey,95.71428571,Screaming,10.15151515,Assassin Green,11.3559322,White Wine,13.67346939,Blue Energy,18.10810811,Purple Beanie,17.63157895,Rainbow Disco Ball,35.26315789
00808,145.4190561,661,Skinny Dip,22.33333333,None,1.942028986,Purple,10.30769231,Pink Suit,26.8,Missing Tooth,9.054054054,Calm Purple,6.633663366,Katana,13.4,Blue Energy,18.10810811,Cowboy Hat,21.61290323,Diamond Stud,15.22727273
00809,222.4407198,268,Seattle Proper,39.41176471,Blue Parrot,37.22222222,Gray,8.58974359,Holiday Suit,23.92857143,Gritted Teeth,8.933333333,Calm Purple,6.633663366,Cigarette,15.95238095,Evil Face Tattoo,19.70588235,Blue Flame,26.8,Off White Tag,35.26315789
00810,316.1940069,50,Bloodshot,35.26315789,None,1.942028986,Green,14.56521739,White Suit,16.34146341,Missing Tooth,9.054054054,Dollah,167.5,Coconut,20.9375,Red Energy,17.63157895,Afro,29.13043478,None,3.828571429
00811,205.2429503,358,Skinny Dip,22.33333333,Devil Tail,37.22222222,Blue,9.436619718,Holiday ERGoat Shirt,31.9047619,Smirk,11.16666667,Assassin Green,11.3559322,Christmas Mug,15.95238095,Gray Collar,16.34146341,Blue Afro,27.91666667,Hanafudu No2,21.61290323
00812,296.9890166,76,Water Hole,37.22222222,Blue Katana,30.45454545,Pink,10,Celtics Jersey,95.71428571,Screaming,10.15151515,Angry Red,11.3559322,Tie Dye Wine,14.25531915,Face Cuts,26.8,Flame,31.9047619,Snow Globe,29.13043478
00813,167.3405934,575,Cheap Red,29.13043478,None,1.942028986,Teal,8.815789474,Lab Coat No2,22.33333333,Grin,8.58974359,Assassin Green,11.3559322,Necronomicon,21.61290323,Reading Glasses,13.4,Snowy Tophat,30.45454545,Silver Hoop,19.70588235
00814,222.9645604,265,Clover Field,31.9047619,None,1.942028986,Teal,8.815789474,Dark Santa,83.75,Smirk,11.16666667,Assassin Green,11.3559322,Cupcake,25.76923077,Face Cuts,26.8,Purple Beanie,17.63157895,None,3.828571429
00815,315.5412633,51,Hex Orange,74.44444444,None,1.942028986,Blue,9.436619718,Drug Rug No1,55.83333333,Tongue Tied,14.88888889,Stoned,13.1372549,Red Wine,17.17948718,Green Scouter,44.66666667,Clown Afro,60.90909091,Disco Ball,23.10344828
00816,276.0261794,102,Dark Pit,55.83333333,Buster Sword,74.44444444,Brown,11.3559322,Tat Blasted,35.26315789,Screaming,10.15151515,Angry Purple,10.15151515,Christmas Mug,15.95238095,Silver Chain Necklace,10.80645161,Snowy Tophat,30.45454545,Hanafudu No2,21.61290323
00817,164.6667426,586,Forever Sunshine,27.91666667,None,1.942028986,Orange,8.701298701,Purple Hawaiian Shirt,41.875,Missing Tooth,9.054054054,Calm Teal,8.815789474,Flame,22.33333333,Reading Glasses,13.4,Blue Flame,26.8,None,3.828571429
00818,227.4404319,243,Inverse Day,35.26315789,Red Parrot,18.10810811,Blue,9.436619718,Green Hawaiian Shirt,39.41176471,Gold Tooth,14.25531915,Angry Red,11.3559322,Tie Dye Wine,14.25531915,Pentagram,29.13043478,Dark Ronin Hat,30.45454545,Sapphire Stud,25.76923077
00819,162.0402667,600,Bloodshot,35.26315789,None,1.942028986,Purple,10.30769231,White Suit,16.34146341,Smirk,11.16666667,Assassin Gray,13.1372549,Red Wine,17.17948718,Nose Scar,12.18181818,Ronin Hat,24.81481481,Silver Hoop,19.70588235
00820,188.4271855,474,Red Window,47.85714286,Red Katana,25.76923077,Gray,8.58974359,Ronin Black,16.34146341,Gold Tooth,14.25531915,Angry Purple,10.15151515,Christmas Mug,15.95238095,Nose Scar,12.18181818,Pink Neon Horns,33.5,None,3.828571429
00821,160.550379,609,Skinny Dip,22.33333333,None,1.942028986,Gray,8.58974359,Ripped Suit,15.58139535,Missing Tooth,9.054054054,Stoned,13.1372549,Necronomicon,21.61290323,Reading Glasses,13.4,Orange Afro,29.13043478,Snowman,25.76923077
00822,197.9849858,401,Sun Belt,37.22222222,None,1.942028986,Yellow,10,Bulls Jersey,51.53846154,Gold Tooth,14.25531915,Calm Purple,6.633663366,Cigarette,15.95238095,Evil Face Tattoo,19.70588235,Purple Beanie,17.63157895,Pentagram,23.10344828
00823,312.1685403,56,Island in Blood,74.44444444,Rainbow Angel Wings,67,Purple,10.30769231,Joker Suit,27.91666667,Pierced Tongue,15.95238095,Assassin Gray,13.1372549,Basketball,30.45454545,Red Scouter,37.22222222,War Helmet,31.9047619,None,3.828571429
00824,243.0429411,177,Opening Scene,74.44444444,Blue Parrot,37.22222222,Brown,11.3559322,Holiday Suit,23.92857143,Smirk,11.16666667,Assassin Green,11.3559322,Tie Dye Wine,14.25531915,Nose Scar,12.18181818,War Helmet,31.9047619,Diamond Stud,15.22727273
00825,181.5860303,514,Skyism,35.26315789,Red Parrot,18.10810811,Purple,10.30769231,Lab Coat No2,22.33333333,Tongue Tied,14.88888889,Assassin Green,11.3559322,Christmas Mug,15.95238095,Red Collar,12.64150943,Purple Beanie,17.63157895,Disco Ball,23.10344828
00826,194.9813981,424,Summer,35.26315789,Bag of Toys,39.41176471,Teal,8.815789474,White Suit,16.34146341,Missing Tooth,9.054054054,Assassin Gray,13.1372549,Flame,22.33333333,Gray Collar,16.34146341,Snowy Tophat,30.45454545,None,3.828571429
00827,162.8575318,596,Cheap Red,29.13043478,None,1.942028986,Gray,8.58974359,White ERGoat Shirt,19.70588235,Screaming,10.15151515,Stoned,13.1372549,Trident,19.14285714,Gray Collar,16.34146341,Green Neon Horns,23.10344828,Hanafudu No2,21.61290323
00828,236.9910067,205,Watermelon Stripe,37.22222222,Red Katana,25.76923077,Brown,11.3559322,Bulls Jersey,51.53846154,Sharp,9.178082192,Calm Purple,6.633663366,Spirit Gun,22.33333333,Face Cuts,26.8,War Helmet,31.9047619,Ergo Chain,14.25531915
00829,503.8952313,15,Fish,335,Blue Katana,30.45454545,Teal,8.815789474,White Suit,16.34146341,Pierced Tongue,15.95238095,Calm Teal,8.815789474,Cigarette,15.95238095,Green Energy,14.88888889,War Helmet,31.9047619,Snowman,25.76923077
00830,174.5969554,540,Watermelon Stripe,37.22222222,None,1.942028986,Gray,8.58974359,Ronin Black,16.34146341,Flopped,11.96428571,Assassin Green,11.3559322,Necronomicon,21.61290323,Gold Chain Necklace,14.88888889,Pink Neon Horns,33.5,Gold Hoop,17.17948718
00831,147.3109279,656,Score Line,30.45454545,None,1.942028986,Purple,10.30769231,Lab Coat No1,20.9375,Pierced Tongue,15.95238095,Calm Purple,6.633663366,Katana,13.4,Reading Glasses,13.4,Royal Guard Hat,30.45454545,None,3.828571429
00832,170.7444018,554,Forever Sunshine,27.91666667,Red Parrot,18.10810811,Purple,10.30769231,Lab Coat No1,20.9375,Gritted Teeth,8.933333333,Calm Purple,6.633663366,Flame,22.33333333,Evil Face Tattoo,19.70588235,Headband,21.61290323,Ergo Chain,14.25531915
00833,210.940935,326,Score Line,30.45454545,Red Parrot,18.10810811,Orange,8.701298701,Lab Coat No2,22.33333333,Smirk,11.16666667,Shoujo,39.41176471,Katana,13.4,3D Glasses No2,20.9375,Headband,21.61290323,Ruby Stud,24.81481481
00834,213.0891498,319,Mustard,31.9047619,None,1.942028986,Orange,8.701298701,Blue Ninja Armor,47.85714286,Snake,14.25531915,Calm Teal,8.815789474,Cigarette,15.95238095,Evil Face Tattoo,19.70588235,Snowy Tophat,30.45454545,Hanafudu No1,33.5
00835,200.5289617,390,Opening Scene,74.44444444,None,1.942028986,Yellow,10,Black Suit,14.56521739,Grin,8.58974359,Crazy Blue,9.305555556,Coconut,20.9375,Nose Scar,12.18181818,Snowy Tophat,30.45454545,Safety Pin,18.10810811
00836,230.991165,228,Monochrome,27.91666667,Rainbow Angel Wings,67,Blue,9.436619718,Blue Ninja Armor,47.85714286,Gritted Teeth,8.933333333,Angry Purple,10.15151515,Necronomicon,21.61290323,Red Collar,12.64150943,Headband,21.61290323,None,3.828571429
00837,145.2982991,662,Skinny Dip,22.33333333,Red Parrot,18.10810811,Yellow,10,White Suit,16.34146341,Smirk,11.16666667,Calm Teal,8.815789474,Spiked Bat,16.75,Gray Collar,16.34146341,Cowboy Hat,21.61290323,None,3.828571429
00838,232.2092635,225,Inverse Day,35.26315789,Blue Katana,30.45454545,Brown,11.3559322,Purple Hawaiian Shirt,41.875,Pierced Tongue,15.95238095,Angry Red,11.3559322,Katana,13.4,3D Glasses No2,20.9375,Blue Flame,26.8,Ruby Stud,24.81481481
00839,252.1197651,148,Sunshine,31.9047619,Blue Parrot,37.22222222,Blue,9.436619718,Ronin White,33.5,Smirk,11.16666667,Shoujo,39.41176471,Cocktail,22.33333333,3D Glasses No2,20.9375,Dark Cowboy Hat,23.10344828,Pentagram,23.10344828
00840,187.6789947,477,Seattle Proper,39.41176471,Red Parrot,18.10810811,Blue,9.436619718,Ripped Suit,15.58139535,Sharp,9.178082192,Crazy Yellow,10.15151515,Cigarette,15.95238095,Gray Collar,16.34146341,Santa Hat,31.9047619,Hanafudu No2,21.61290323
00841,151.6097789,642,Score Line,30.45454545,None,1.942028986,Pink,10,Lab Coat No2,22.33333333,Tongue Tied,14.88888889,Angry Red,11.3559322,Snowball,20.3030303,Reading Glasses,13.4,Rambo,23.10344828,None,3.828571429
00842,292.5183855,84,Summer,35.26315789,Battle Axe,55.83333333,Purple,10.30769231,Celtics Jersey,95.71428571,Pierced Tongue,15.95238095,Crazy Yellow,10.15151515,Basketball,30.45454545,Reading Glasses,13.4,Headband,21.61290323,None,3.828571429
00843,155.1086137,631,Skinny Dip,22.33333333,None,1.942028986,Orange,8.701298701,Black Suit,14.56521739,Snake,14.25531915,Crazy Blue,9.305555556,Cocktail,22.33333333,3D Glasses No2,20.9375,Purple Beanie,17.63157895,Disco Ball,23.10344828
00844,147.8635197,653,Monochrome,27.91666667,None,1.942028986,Blue,9.436619718,Ronin Black,16.34146341,Sharp,9.178082192,Assassin Gray,13.1372549,Cigarette,15.95238095,Gold Chain Necklace,14.88888889,Ronin Hat,24.81481481,Ergo Chain,14.25531915
00845,200.4904689,391,Bloodshot,35.26315789,Blue Katana,30.45454545,Purple,10.30769231,Baphomet,21.61290323,Tongue Tied,14.88888889,Assassin Gray,13.1372549,Tie Dye Wine,14.25531915,Green Energy,14.88888889,Snowy Tophat,30.45454545,Diamond Stud,15.22727273
00846,196.8657484,409,Summer,35.26315789,Red Katana,25.76923077,Red,11.55172414,Black Suit,14.56521739,Missing Tooth,9.054054054,Calm Purple,6.633663366,Katana,13.4,Red Scouter,37.22222222,Green Beanie,20.3030303,Disco Ball,23.10344828
00847,208.0493938,344,Crime Scene,29.13043478,None,1.942028986,Blue,9.436619718,Ripped Suit,15.58139535,Pierced Tongue,15.95238095,Super,41.875,Red Wine,17.17948718,Gold Chain Necklace,14.88888889,Blue Flame,26.8,Off White Tag,35.26315789
00848,150.9565268,647,Forever Sunshine,27.91666667,None,1.942028986,Orange,8.701298701,Black ERGoat Shirt,14.25531915,Gold Tooth,14.25531915,Assassin Green,11.3559322,Tie Dye Wine,14.25531915,Gold Chain Necklace,14.88888889,Afro,29.13043478,Ergo Chain,14.25531915
00849,214.113636,316,Monochrome,27.91666667,Shoulder Angel,47.85714286,Gray,8.58974359,White Suit,16.34146341,Flopped,11.96428571,Calm Purple,6.633663366,Snowball,20.3030303,Red Energy,17.63157895,Headband,21.61290323,Off White Tag,35.26315789
00850,233.102188,221,Mustard,31.9047619,Rainbow Angel Wings,67,Orange,8.701298701,Joker Suit,27.91666667,Gritted Teeth,8.933333333,Calm Purple,6.633663366,Spirit Gun,22.33333333,Silver Chain Necklace,10.80645161,Horns,23.10344828,Snowman,25.76923077
00851,254.7283016,141,Cherry Blossom,95.71428571,None,1.942028986,Green,14.56521739,Black ERGoat Shirt,14.25531915,Smirk,11.16666667,Shoujo,39.41176471,Wolverine,12.40740741,Red Energy,17.63157895,Royal Guard Hat,30.45454545,Gold Hoop,17.17948718
00852,168.8723175,565,Inverse Day,35.26315789,None,1.942028986,Pink,10,Ripped Suit,15.58139535,Tongue Tied,14.88888889,Assassin Green,11.3559322,Coconut,20.9375,Red Collar,12.64150943,Ram Horns,23.92857143,Spikes,22.33333333
00853,198.5096091,398,Gum,60.90909091,None,1.942028986,Purple,10.30769231,Ripped Suit,15.58139535,Grin,8.58974359,Calm Teal,8.815789474,Trident,19.14285714,Blue Energy,18.10810811,Cowboy Hat,21.61290323,Hanafudu No1,33.5
